Customer_ID,Customer_Segment,Age_Group
C04521,Loyal,25-34
C04522,Regular,18-24
C04523,Loyal,25-34
C04524,Regular,25-34
C04525,Loyal,35-44
C04526,Regular,18-24
C04527,Regular,35-44
C04528,Loyal,35-44
C04529,Regular,35-44
C04530,New,35-44
C04531,New,18-24
C04532,New,35-44
C04533,New,55+
C04534,New,35-44
C04535,Regular,35-44
C04536,Regular,35-44
C04537,Regular,25-34
C04538,Regular,35-44
C04539,New,45-54
C04540,New,18-24
C04541,New,45-54
C04542,Regular,25-34
C04543,New,25-34
C04544,New,45-54
C04545,Regular,45-54
C04546,Loyal,45-54
C04547,New,55+
C04548,Regular,25-34
C04549,Regular,35-44
C04550,Regular,25-34
C04551,Loyal,25-34
C04552,New,25-34
C04553,New,35-44
C04554,Loyal,25-34
C04555,Regular,45-54
C04556,Regular,35-44
C04557,Regular,18-24
C04558,Regular,35-44
C04559,Loyal,25-34
C04560,Loyal,25-34
C04561,Regular,45-54
C04562,New,25-34
C04563,Loyal,45-54
C04564,New,35-44
C04565,New,25-34
C04566,Loyal,35-44
C04567,New,18-24
C04568,New,18-24
C04569,New,18-24
C04570,Loyal,25-34
C04571,Regular,25-34
C04572,Regular,55+
C04573,New,25-34
C04574,Regular,35-44
C04575,Regular,25-34
C04576,New,25-34
C04577,Regular,25-34
C04578,New,35-44
C04579,Loyal,25-34
C04580,Regular,25-34
C04581,Loyal,35-44
C04582,New,35-44
C04583,Regular,18-24
C04584,Regular,35-44
C04585,Regular,25-34
C04586,Loyal,35-44
C04587,Regular,25-34
C04588,New,25-34
C04589,Regular,25-34
C04590,Regular,55+
C04591,Regular,25-34
C04592,New,55+
C04593,Regular,25-34
C04594,New,25-34
C04595,Regular,25-34
C04596,Regular,18-24
C04597,Regular,45-54
C04598,New,45-54
C04599,Regular,35-44
C04600,New,35-44
C04601,New,25-34
C04602,Regular,55+
C04603,Loyal,25-34
C04604,Regular,35-44
C04605,Regular,35-44
C04606,Loyal,55+
C04607,Loyal,45-54
C04608,New,55+
C04609,Loyal,35-44
C04610,Regular,25-34
C04611,Regular,25-34
C04612,New,35-44
C04613,Regular,35-44
C04614,New,18-24
C04615,New,25-34
C04616,New,25-34
C04617,Loyal,45-54
C04618,Loyal,18-24
C04619,New,35-44
C04620,Loyal,25-34
C04621,Loyal,25-34
C04622,Regular,55+
C04623,New,25-34
C04624,Regular,18-24
C04625,Loyal,18-24
C04626,Regular,25-34
C04627,Regular,35-44
C04628,Regular,25-34
C04629,Regular,35-44
C04630,Regular,18-24
C04631,New,45-54
C04632,New,45-54
C04633,Loyal,55+
C04634,Loyal,55+
C04635,New,25-34
C04636,Loyal,25-34
C04637,Regular,35-44
C04638,Regular,18-24
C04639,Regular,25-34
C04640,Loyal,18-24
C04641,Loyal,25-34
C04642,New,25-34
C04643,Loyal,25-34
C04644,New,18-24
C04645,Regular,35-44
C04646,Regular,18-24
C04647,Regular,55+
C04648,New,25-34
C04649,Loyal,35-44
C04650,New,25-34
C04651,New,18-24
C04652,Regular,25-34
C04653,Regular,25-34
C04654,Loyal,45-54
C04655,Regular,35-44
C04656,New,18-24
C04657,Loyal,25-34
C04658,Regular,25-34
C04659,New,18-24
C04660,Regular,25-34
C04661,Regular,55+
C04662,Regular,25-34
C04663,Regular,35-44
C04664,Loyal,35-44
C04665,Loyal,45-54
C04666,Regular,25-34
C04667,New,35-44
C04668,Loyal,45-54
C04669,Regular,18-24
C04670,Regular,25-34
C04671,Regular,55+
C04672,Loyal,35-44
C04673,Regular,25-34
C04674,New,25-34
C04675,Regular,25-34
C04676,Loyal,25-34
C04677,New,25-34
C04678,Loyal,25-34
C04679,Regular,35-44
C04680,Regular,35-44
C04681,New,45-54
C04682,New,18-24
C04683,Loyal,45-54
C04684,New,25-34
C04685,Regular,25-34
C04686,Regular,45-54
C04687,New,25-34
C04688,New,18-24
C04689,Regular,18-24
C04690,Loyal,25-34
C04691,Regular,35-44
C04692,Regular,55+
C04693,Regular,35-44
C04694,Regular,45-54
C04695,Regular,35-44
C04696,Loyal,45-54
C04697,Regular,18-24
C04698,Regular,45-54
C04699,New,25-34
C04700,Loyal,45-54
C04701,New,18-24
C04702,New,35-44
C04703,Regular,35-44
C04704,Regular,55+
C04705,Regular,35-44
C04706,Regular,25-34
C04707,Regular,25-34
C04708,New,25-34
C04709,Loyal,18-24
C04710,Regular,25-34
C04711,Regular,25-34
C04712,Regular,25-34
C04713,New,45-54
C04714,Regular,45-54
C04715,Regular,18-24
C04716,Regular,18-24
C04717,Regular,25-34
C04718,Loyal,25-34
C04719,Regular,18-24
C04720,Loyal,25-34
C04721,Regular,35-44
C04722,New,25-34
C04723,New,25-34
C04724,Regular,25-34
C04725,New,35-44
C04726,New,45-54
C04727,Loyal,25-34
C04728,Loyal,18-24
C04729,Regular,25-34
C04730,New,18-24
C04731,New,25-34
C04732,New,18-24
C04733,Regular,25-34
C04734,Loyal,25-34
C04735,Regular,35-44
C04736,New,18-24
C04737,Regular,25-34
C04738,Regular,18-24
C04739,Regular,18-24
C04740,Regular,45-54
C04741,Regular,35-44
C04742,New,18-24
C04743,New,35-44
C04744,Loyal,35-44
C04745,New,25-34
C04746,New,25-34
C04747,New,45-54
C04748,New,25-34
C04749,Regular,25-34
C04750,Loyal,25-34
C04751,Regular,35-44
C04752,Regular,45-54
C04753,Regular,45-54
C04754,Regular,35-44
C04755,Loyal,55+
C04756,Loyal,35-44
C04757,New,35-44
C04758,Regular,55+
C04759,Regular,18-24
C04760,Loyal,35-44
C04761,Regular,35-44
C04762,Loyal,45-54
C04763,Regular,45-54
C04764,New,45-54
C04765,Regular,55+
C04766,Loyal,25-34
C04767,Loyal,18-24
C04768,New,18-24
C04769,Regular,25-34
C04770,Regular,25-34
C04771,New,25-34
C04772,Regular,25-34
C04773,New,45-54
C04774,Loyal,25-34
C04775,Regular,45-54
C04776,Loyal,45-54
C04777,New,25-34
C04778,New,25-34
C04779,New,35-44
C04780,New,35-44
C04781,New,25-34
C04782,New,18-24
C04783,Regular,25-34
C04784,New,18-24
C04785,Regular,25-34
C04786,Regular,25-34
C04787,Loyal,35-44
C04788,Loyal,55+
C04789,Regular,35-44
C04790,Regular,45-54
C04791,New,35-44
C04792,Loyal,35-44
C04793,New,25-34
C04794,New,25-34
C04795,New,45-54
C04796,Regular,45-54
C04797,New,25-34
C04798,Regular,18-24
C04799,New,35-44
C04800,Regular,25-34
C04801,New,18-24
C04802,New,45-54
C04803,Loyal,25-34
C04804,New,35-44
C04805,Loyal,45-54
C04806,Regular,25-34
C04807,New,25-34
C04808,Loyal,25-34
C04809,New,25-34
C04810,Loyal,35-44
C04811,New,25-34
C04812,Loyal,18-24
C04813,New,18-24
C04814,Regular,25-34
C04815,Regular,25-34
C04816,Loyal,35-44
C04817,Loyal,25-34
C04818,Loyal,18-24
C04819,Loyal,25-34
C04820,New,45-54
C04821,New,18-24
C04822,New,35-44
C04823,Regular,35-44
C04824,Regular,35-44
C04825,Regular,18-24
C04826,New,55+
C04827,Regular,35-44
C04828,New,45-54
C04829,New,25-34
C04830,Regular,35-44
C04831,Regular,35-44
C04832,Regular,25-34
C04833,Regular,25-34
C04834,New,35-44
C04835,Regular,18-24
C04836,New,35-44
C04837,Regular,18-24
C04838,Regular,18-24
C04839,New,35-44
C04840,New,18-24
C04841,Loyal,55+
C04842,Loyal,45-54
C04843,Regular,35-44
C04844,New,45-54
C04845,New,45-54
C04846,Regular,25-34
C04847,Loyal,45-54
C04848,New,18-24
C04849,Regular,25-34
C04850,New,25-34
C04851,Loyal,35-44
C04852,Regular,18-24
C04853,Regular,25-34
C04854,Regular,35-44
C04855,Regular,25-34
C04856,New,35-44
C04857,New,35-44
C04858,Loyal,25-34
C04859,Loyal,18-24
C04860,Loyal,35-44
C04861,Regular,25-34
C04862,Loyal,18-24
C04863,New,25-34
C04864,Regular,25-34
C04865,New,18-24
C04866,Regular,25-34
C04867,Regular,35-44
C04868,New,25-34
C04869,Regular,45-54
C04870,Loyal,18-24
C04871,Regular,25-34
C04872,New,35-44
C04873,New,35-44
C04874,New,35-44
C04875,New,35-44
C04876,Regular,35-44
C04877,Regular,18-24
C04878,Regular,35-44
C04879,Regular,35-44
C04880,Loyal,55+
C04881,New,35-44
C04882,Regular,35-44
C04883,Loyal,25-34
C04884,New,45-54
C04885,New,55+
C04886,Loyal,35-44
C04887,Regular,35-44
C04888,Regular,18-24
C04889,New,35-44
C04890,Regular,35-44
C04891,New,35-44
C04892,New,18-24
C04893,Regular,35-44
C04894,New,25-34
C04895,Regular,35-44
C04896,New,25-34
C04897,New,35-44
C04898,New,25-34
C04899,New,18-24
C04900,Loyal,35-44
C04901,New,18-24
C04902,Regular,35-44
C04903,New,45-54
C04904,New,55+
C04905,Loyal,25-34
C04906,New,45-54
C04907,Loyal,25-34
C04908,New,45-54
C04909,Regular,35-44
C04910,Regular,18-24
C04911,Loyal,25-34
C04912,Regular,25-34
C04913,Regular,35-44
C04914,New,25-34
C04915,New,35-44
C04916,Loyal,35-44
C04917,Regular,55+
C04918,Regular,55+
C04919,Regular,25-34
C04920,Regular,35-44
C04921,Loyal,45-54
C04922,Regular,45-54
C04923,Regular,18-24
C04924,Loyal,25-34
C04925,New,25-34
C04926,New,25-34
C04927,Regular,18-24
C04928,New,25-34
C04929,Regular,35-44
C04930,Loyal,25-34
C04931,Regular,35-44
C04932,Regular,18-24
C04933,Loyal,45-54
C04934,Regular,55+
C04935,Regular,35-44
C04936,Regular,45-54
C04937,Loyal,18-24
C04938,Regular,35-44
C04939,Regular,18-24
C04940,Loyal,25-34
C04941,Regular,25-34
C04942,Regular,35-44
C04943,Loyal,25-34
C04944,Regular,35-44
C04945,Regular,25-34
C04946,Loyal,45-54
C04947,Regular,35-44
C04948,Regular,25-34
C04949,Loyal,25-34
C04950,Loyal,45-54
C04951,Regular,25-34
C04952,New,25-34
C04953,Regular,35-44
C04954,Regular,25-34
C04955,Regular,25-34
C04956,Regular,25-34
C04957,Regular,25-34
C04958,Regular,25-34
C04959,New,18-24
C04960,Regular,25-34
C04961,Regular,25-34
C04962,New,55+
C04963,New,35-44
C04964,Regular,35-44
C04965,Regular,18-24
C04966,New,18-24
C04967,Loyal,45-54
C04968,Regular,35-44
C04969,Loyal,18-24
C04970,Regular,25-34
C04971,Regular,25-34
C04972,Loyal,45-54
C04973,Regular,18-24
C04974,Regular,35-44
C04975,New,35-44
C04976,Regular,55+
C04977,New,45-54
C04978,New,25-34
C04979,New,35-44
C04980,New,35-44
C04981,Loyal,35-44
C04982,New,45-54
C04983,Regular,45-54
C04984,Loyal,18-24
C04985,Regular,18-24
C04986,New,35-44
C04987,Regular,25-34
C04988,Regular,18-24
C04989,Regular,25-34
C04990,Regular,45-54
C04991,Loyal,18-24
C04992,Regular,35-44
C04993,Regular,18-24
C04994,Regular,18-24
C04995,New,25-34
C04996,Loyal,18-24
C04997,New,45-54
C04998,Regular,45-54
C04999,Loyal,35-44
C05000,Regular,25-34
C05001,Regular,25-34
C05002,Regular,18-24
C05003,Loyal,25-34
C05004,Regular,25-34
C05005,Loyal,35-44
C05006,New,18-24
C05007,Regular,25-34
C05008,Loyal,45-54
C05009,New,25-34
C05010,Regular,55+
C05011,New,55+
C05012,Regular,25-34
C05013,Regular,25-34
C05014,Regular,35-44
C05015,New,18-24
C05016,New,25-34
C05017,New,35-44
C05018,Regular,25-34
C05019,Regular,25-34
C05020,Loyal,35-44
C05021,Regular,35-44
C05022,Regular,18-24
C05023,Loyal,25-34
C05024,Regular,25-34
C05025,Loyal,25-34
C05026,Regular,35-44
C05027,New,35-44
C05028,New,35-44
C05029,Regular,18-24
C05030,New,18-24
C05031,New,25-34
C05032,Regular,25-34
C05033,Regular,18-24
C05034,Regular,25-34
C05035,New,18-24
C05036,Regular,35-44
C05037,Regular,35-44
C05038,Loyal,25-34
C05039,Regular,18-24
C05040,Loyal,45-54
C05041,Regular,55+
C05042,Regular,25-34
C05043,New,35-44
C05044,Regular,45-54
C05045,Regular,25-34
C05046,Regular,25-34
C05047,Regular,25-34
C05048,Regular,25-34
C05049,Regular,25-34
C05050,Regular,45-54
C05051,New,35-44
C05052,Loyal,25-34
C05053,New,35-44
C05054,New,35-44
C05055,Regular,18-24
C05056,Regular,25-34
C05057,Regular,45-54
C05058,New,25-34
C05059,Regular,25-34
C05060,Regular,18-24
C05061,Loyal,25-34
C05062,Loyal,25-34
C05063,Regular,25-34
C05064,Regular,35-44
C05065,Regular,18-24
C05066,New,18-24
C05067,Regular,25-34
C05068,Regular,18-24
C05069,Loyal,45-54
C05070,New,18-24
C05071,Regular,35-44
C05072,Regular,25-34
C05073,Regular,25-34
C05074,New,35-44
C05075,Loyal,25-34
C05076,Regular,35-44
C05077,Regular,25-34
C05078,New,35-44
C05079,Regular,35-44
C05080,Regular,35-44
C05081,New,35-44
C05082,New,35-44
C05083,Loyal,55+
C05084,New,25-34
C05085,New,25-34
C05086,Regular,18-24
C05087,Regular,25-34
C05088,New,25-34
C05089,Regular,45-54
C05090,New,25-34
C05091,New,35-44
C05092,New,18-24
C05093,Loyal,25-34
C05094,New,45-54
C05095,New,25-34
C05096,Regular,18-24
C05097,Loyal,25-34
C05098,New,35-44
C05099,Regular,25-34
C05100,New,25-34
C05101,Regular,35-44
C05102,Regular,25-34
C05103,Regular,35-44
C05104,Regular,18-24
C05105,New,25-34
C05106,New,35-44
C05107,Regular,45-54
C05108,New,35-44
C05109,Regular,35-44
C05110,Loyal,25-34
C05111,Loyal,18-24
C05112,Loyal,25-34
C05113,Regular,45-54
C05114,Regular,45-54
C05115,New,55+
C05116,Regular,18-24
C05117,Regular,25-34
C05118,Regular,35-44
C05119,Regular,35-44
C05120,New,35-44
C05121,New,35-44
C05122,Loyal,25-34
C05123,New,18-24
C05124,Regular,25-34
C05125,Loyal,18-24
C05126,Regular,25-34
C05127,Regular,18-24
C05128,New,25-34
C05129,Regular,35-44
C05130,Loyal,45-54
C05131,Regular,45-54
C05132,Regular,25-34
C05133,New,18-24
C05134,New,18-24
C05135,Loyal,55+
C05136,Regular,25-34
C05137,Regular,18-24
C05138,New,45-54
C05139,Regular,25-34
C05140,Loyal,45-54
C05141,Regular,25-34
C05142,New,25-34
C05143,Regular,25-34
C05144,Regular,45-54
C05145,Regular,45-54
C05146,Loyal,25-34
C05147,Regular,25-34
C05148,Loyal,25-34
C05149,Regular,55+
C05150,New,35-44
C05151,New,35-44
C05152,New,25-34
C05153,Loyal,25-34
C05154,Regular,25-34
C05155,Regular,35-44
C05156,New,45-54
C05157,New,25-34
C05158,Regular,25-34
C05159,Regular,25-34
C05160,New,18-24
C05161,Regular,55+
C05162,New,25-34
C05163,Regular,45-54
C05164,Regular,35-44
C05165,New,35-44
C05166,Loyal,55+
C05167,New,35-44
C05168,New,45-54
C05169,New,18-24
C05170,Regular,35-44
C05171,Regular,35-44
C05172,Regular,25-34
C05173,New,35-44
C05174,New,35-44
C05175,Regular,45-54
C05176,Loyal,25-34
C05177,Loyal,35-44
C05178,New,25-34
C05179,Regular,35-44
C05180,Loyal,25-34
C05181,Regular,35-44
C05182,Loyal,25-34
C05183,New,18-24
C05184,Loyal,18-24
C05185,Regular,18-24
C05186,Loyal,35-44
C05187,Regular,45-54
C05188,Regular,18-24
C05189,Loyal,18-24
C05190,New,25-34
C05191,Regular,35-44
C05192,Regular,18-24
C05193,Regular,25-34
C05194,Loyal,25-34
C05195,New,25-34
C05196,Regular,25-34
C05197,Regular,25-34
C05198,New,35-44
C05199,Regular,35-44
C05200,New,18-24
C05201,New,35-44
C05202,Loyal,25-34
C05203,Regular,55+
C05204,Regular,25-34
C05205,Loyal,35-44
C05206,Regular,35-44
C05207,Loyal,25-34
C05208,Regular,45-54
C05209,Loyal,25-34
C05210,New,35-44
C05211,Loyal,18-24
C05212,New,25-34
C05213,Regular,35-44
C05214,Regular,25-34
C05215,Regular,25-34
C05216,Regular,25-34
C05217,Regular,35-44
C05218,Regular,25-34
C05219,New,18-24
C05220,New,35-44
C05221,New,25-34
C05222,Regular,25-34
C05223,New,18-24
C05224,Regular,25-34
C05225,Regular,25-34
C05226,New,55+
C05227,Regular,25-34
C05228,Loyal,18-24
C05229,New,18-24
C05230,Regular,18-24
C05231,Regular,35-44
C05232,Regular,18-24
C05233,Regular,25-34
C05234,Regular,25-34
C05235,Regular,45-54
C05236,New,25-34
C05237,Regular,25-34
C05238,Regular,35-44
C05239,New,25-34
C05240,Regular,35-44
C05241,Loyal,35-44
C05242,Regular,25-34
C05243,Regular,25-34
C05244,Loyal,55+
C05245,Regular,35-44
C05246,Regular,45-54
C05247,Regular,18-24
C05248,Loyal,25-34
C05249,Regular,45-54
C05250,Regular,25-34
C05251,Regular,55+
C05252,Loyal,18-24
C05253,Regular,45-54
C05254,New,25-34
C05255,Loyal,18-24
C05256,Regular,45-54
C05257,New,25-34
C05258,Regular,18-24
C05259,Regular,18-24
C05260,Loyal,35-44
C05261,New,55+
C05262,Loyal,18-24
C05263,Regular,25-34
C05264,New,18-24
C05265,Loyal,35-44
C05266,Regular,18-24
C05267,New,25-34
C05268,Regular,18-24
C05269,Loyal,25-34
C05270,New,45-54
C05271,New,25-34
C05272,New,18-24
C05273,New,25-34
C05274,Regular,35-44
C05275,Regular,18-24
C05276,New,18-24
C05277,New,18-24
C05278,Regular,35-44
C05279,Loyal,35-44
C05280,Regular,25-34
C05281,Loyal,25-34
C05282,Regular,25-34
C05283,New,55+
C05284,Loyal,25-34
C05285,Regular,45-54
C05286,Regular,35-44
C05287,Loyal,18-24
C05288,New,25-34
C05289,New,55+
C05290,Regular,25-34
C05291,New,45-54
C05292,New,25-34
C05293,New,25-34
C05294,New,45-54
C05295,Regular,45-54
C05296,New,25-34
C05297,Regular,35-44
C05298,Regular,18-24
C05299,Regular,25-34
C05300,New,25-34
C05301,Regular,18-24
C05302,New,25-34
C05303,Regular,25-34
C05304,Loyal,55+
C05305,Regular,35-44
C05306,Regular,25-34
C05307,Regular,55+
C05308,Regular,18-24
C05309,Loyal,25-34
C05310,Loyal,35-44
C05311,Regular,18-24
C05312,Regular,35-44
C05313,Loyal,18-24
C05314,Loyal,18-24
C05315,Regular,18-24
C05316,Regular,45-54
C05317,New,35-44
C05318,Loyal,35-44
C05319,New,25-34
C05320,Regular,25-34
C05321,New,35-44
C05322,New,25-34
C05323,Regular,18-24
C05324,Loyal,35-44
C05325,New,18-24
C05326,Regular,18-24
C05327,New,45-54
C05328,New,35-44
C05329,Regular,35-44
C05330,Regular,25-34
C05331,New,25-34
C05332,New,35-44
C05333,New,35-44
C05334,New,25-34
C05335,Loyal,55+
C05336,Loyal,55+
C05337,Regular,25-34
C05338,Regular,45-54
C05339,Loyal,25-34
C05340,New,25-34
C05341,Loyal,18-24
C05342,Loyal,25-34
C05343,New,45-54
C05344,New,35-44
C05345,Loyal,35-44
C05346,Regular,18-24
C05347,New,25-34
C05348,New,25-34
C05349,Regular,25-34
C05350,Regular,25-34
C05351,Regular,25-34
C05352,Loyal,25-34
C05353,New,25-34
C05354,Regular,25-34
C05355,Regular,18-24
C05356,Regular,45-54
C05357,New,18-24
C05358,Loyal,18-24
C05359,Loyal,45-54
C05360,Regular,55+
C05361,Regular,35-44
C05362,New,18-24
C05363,Regular,25-34
C05364,Regular,55+
C05365,Regular,45-54
C05366,Loyal,25-34
C05367,Regular,25-34
C05368,Regular,18-24
C05369,Regular,18-24
C05370,New,35-44
C05371,Regular,18-24
C05372,Regular,55+
C05373,Regular,18-24
C05374,Regular,35-44
C05375,Regular,18-24
C05376,Regular,25-34
C05377,Regular,18-24
C05378,Regular,35-44
C05379,Loyal,35-44
C05380,New,18-24
C05381,New,45-54
C05382,Regular,25-34
C05383,New,45-54
C05384,New,45-54
C05385,Regular,45-54
C05386,Regular,18-24
C05387,Regular,18-24
C05388,Loyal,55+
C05389,Regular,25-34
C05390,Loyal,25-34
C05391,New,35-44
C05392,Regular,25-34
C05393,Loyal,35-44
C05394,Regular,45-54
C05395,Regular,35-44
C05396,Regular,25-34
C05397,New,25-34
C05398,Regular,25-34
C05399,Regular,25-34
C05400,Loyal,18-24
C05401,New,25-34
C05402,Loyal,25-34
C05403,Loyal,25-34
C05404,New,45-54
C05405,Regular,25-34
C05406,Loyal,25-34
C05407,Loyal,35-44
C05408,Regular,35-44
C05409,Regular,25-34
C05410,Regular,35-44
C05411,Regular,18-24
C05412,New,25-34
C05413,Regular,45-54
C05414,New,45-54
C05415,New,25-34
C05416,Regular,35-44
C05417,Regular,45-54
C05418,New,55+
C05419,Regular,25-34
C05420,Regular,25-34
C05421,New,25-34
C05422,New,18-24
C05423,Loyal,25-34
C05424,Regular,35-44
C05425,Regular,45-54
C05426,Regular,45-54
C05427,Loyal,18-24
C05428,New,25-34
C05429,Regular,18-24
C05430,Regular,25-34
C05431,Regular,45-54
C05432,New,25-34
C05433,Regular,35-44
C05434,New,18-24
C05435,Regular,25-34
C05436,Regular,35-44
C05437,New,18-24
C05438,Loyal,25-34
C05439,New,18-24
C05440,Loyal,35-44
C05441,Regular,55+
C05442,New,45-54
C05443,New,55+
C05444,Loyal,45-54
C05445,New,45-54
C05446,New,25-34
C05447,Regular,25-34
C05448,Regular,25-34
C05449,Regular,45-54
C05450,New,18-24
C05451,New,18-24
C05452,New,55+
C05453,New,18-24
C05454,Regular,55+
C05455,Regular,35-44
C05456,New,25-34
C05457,Regular,35-44
C05458,Regular,45-54
C05459,Loyal,25-34
C05460,Loyal,35-44
C05461,Loyal,45-54
C05462,New,25-34
C05463,New,18-24
C05464,New,25-34
C05465,New,25-34
C05466,Regular,18-24
C05467,Regular,35-44
C05468,Loyal,25-34
C05469,Loyal,45-54
C05470,Regular,25-34
C05471,Regular,25-34
C05472,New,35-44
C05473,New,45-54
C05474,Regular,25-34
C05475,New,25-34
C05476,Regular,45-54
C05477,Regular,25-34
C05478,Regular,18-24
C05479,Regular,25-34
C05480,New,35-44
C05481,Loyal,18-24
C05482,New,35-44
C05483,Regular,35-44
C05484,Regular,45-54
C05485,Regular,25-34
C05486,Loyal,25-34
C05487,New,25-34
C05488,Regular,25-34
C05489,Regular,35-44
C05490,Loyal,35-44
C05491,New,35-44
C05492,Regular,45-54
C05493,Regular,45-54
C05494,New,25-34
C05495,Regular,55+
C05496,Regular,25-34
C05497,Regular,35-44
C05498,Loyal,25-34
C05499,Regular,45-54
C05500,Regular,25-34
C05501,Regular,35-44
C05502,New,55+
C05503,New,35-44
C05504,Regular,35-44
C05505,New,18-24
C05506,New,25-34
C05507,Regular,55+
C05508,Regular,35-44
C05509,New,25-34
C05510,Regular,25-34
C05511,New,18-24
C05512,Loyal,25-34
C05513,Loyal,25-34
C05514,Regular,25-34
C05515,New,18-24
C05516,Regular,25-34
C05517,Loyal,35-44
C05518,Regular,25-34
C05519,New,35-44
C05520,Regular,45-54
C05521,Loyal,25-34
C05522,Regular,45-54
C05523,Regular,45-54
C05524,Regular,18-24
C05525,Regular,18-24
C05526,New,25-34
C05527,Regular,35-44
C05528,New,25-34
C05529,Regular,25-34
C05530,New,35-44
C05531,Regular,18-24
C05532,New,55+
C05533,Regular,25-34
C05534,Regular,45-54
C05535,New,18-24
C05536,New,25-34
C05537,New,25-34
C05538,Loyal,55+
C05539,Regular,18-24
C05540,Regular,35-44
C05541,New,45-54
C05542,Regular,35-44
C05543,Loyal,25-34
C05544,Loyal,55+
C05545,Regular,45-54
C05546,New,25-34
C05547,New,25-34
C05548,New,55+
C05549,New,55+
C05550,New,25-34
C05551,New,45-54
C05552,Regular,25-34
C05553,Loyal,25-34
C05554,Regular,18-24
C05555,Loyal,25-34
C05556,Regular,35-44
C05557,New,25-34
C05558,Regular,25-34
C05559,New,25-34
C05560,Regular,25-34
C05561,Regular,55+
C05562,Loyal,45-54
C05563,New,25-34
C05564,New,45-54
C05565,Loyal,25-34
C05566,New,35-44
C05567,Regular,55+
C05568,Regular,25-34
C05569,Loyal,35-44
C05570,Loyal,25-34
C05571,Loyal,25-34
C05572,New,25-34
C05573,Loyal,55+
C05574,Regular,25-34
C05575,Regular,55+
C05576,New,45-54
C05577,Regular,25-34
C05578,Loyal,25-34
C05579,Loyal,35-44
C05580,Regular,25-34
C05581,New,18-24
C05582,Regular,55+
C05583,Loyal,35-44
C05584,Regular,25-34
C05585,Regular,35-44
C05586,New,18-24
C05587,Regular,25-34
C05588,Regular,55+
C05589,Loyal,45-54
C05590,Regular,25-34
C05591,New,25-34
C05592,Regular,35-44
C05593,New,25-34
C05594,Loyal,18-24
C05595,Regular,25-34
C05596,Regular,35-44
C05597,Regular,18-24
C05598,Regular,18-24
C05599,Regular,25-34
C05600,Regular,25-34
C05601,New,25-34
C05602,New,25-34
C05603,New,25-34
C05604,Regular,45-54
C05605,New,18-24
C05606,Regular,25-34
C05607,Loyal,55+
C05608,Loyal,35-44
C05609,Regular,35-44
C05610,Regular,25-34
C05611,New,18-24
C05612,Regular,35-44
C05613,Loyal,35-44
C05614,New,18-24
C05615,Regular,25-34
C05616,Loyal,45-54
C05617,Loyal,25-34
C05618,New,25-34
C05619,Regular,25-34
C05620,New,45-54
C05621,New,45-54
C05622,Loyal,35-44
C05623,Loyal,25-34
C05624,Regular,18-24
C05625,New,25-34
C05626,Loyal,35-44
C05627,Regular,35-44
C05628,Regular,55+
C05629,Regular,25-34
C05630,New,35-44
C05631,Regular,25-34
C05632,Regular,18-24
C05633,New,25-34
C05634,New,25-34
C05635,New,55+
C05636,New,25-34
C05637,Regular,55+
C05638,Loyal,25-34
C05639,New,25-34
C05640,New,18-24
C05641,Regular,18-24
C05642,Loyal,25-34
C05643,Regular,18-24
C05644,Regular,25-34
C05645,Regular,55+
C05646,New,35-44
C05647,New,35-44
C05648,Regular,18-24
C05649,Regular,25-34
C05650,Regular,25-34
