Order_ID,Order_Date,Order_Time,Customer_ID,Location_ID,Pizza_ID,Quantity,Unit_Price,Discount_Applied,Discount_Amount,Net_Sales,Order_Type,Payment_Method,Year,Month,Month_Name,Day_Name,Hour
O006500,2024-07-14,18:45:00,C17235,L007,P025,1,239.0,No,0.0,239.0,Takeaway,UPI,2024,7,Jul,Sunday,18
O006500,2024-07-14,18:30:00,C17235,L007,P021,2,479.0,No,0.0,958.0,Takeaway,UPI,2024,7,Jul,Sunday,18
O006501,2024-01-27,21:30:00,C11336,L009,P019,1,279.0,No,0.0,279.0,Delivery,Credit Card,2024,1,Jan,Saturday,21
O006502,2024-02-27,20:45:00,C11501,L011,P014,2,369.0,No,0.0,738.0,Takeaway,Cash,2024,2,Feb,Tuesday,20
O006503,2024-12-29,21:15:00,C08427,L008,P023,1,359.0,No,0.0,359.0,Dine-in,Credit Card,2024,12,Dec,Sunday,21
O006503,2024-12-29,21:15:00,C08427,L008,P011,1,339.0,No,0.0,339.0,Dine-in,Credit Card,2024,12,Dec,Sunday,21
O006503,2024-12-29,21:45:00,C08427,L008,P021,1,479.0,No,0.0,479.0,Dine-in,Credit Card,2024,12,Dec,Sunday,21
O006503,2024-12-29,21:00:00,C08427,L008,P021,1,479.0,No,0.0,479.0,Dine-in,Credit Card,2024,12,Dec,Sunday,21
O006504,2024-11-19,12:45:00,C00497,L001,P025,1,239.0,No,0.0,239.0,Dine-in,UPI,2024,11,Nov,Tuesday,12
O006504,2024-11-19,12:00:00,C00497,L001,P020,2,379.0,No,0.0,758.0,Dine-in,UPI,2024,11,Nov,Tuesday,12
O006504,2024-11-19,12:15:00,C00497,L001,P033,1,489.0,No,0.0,489.0,Dine-in,UPI,2024,11,Nov,Tuesday,12
O006505,2024-02-20,22:15:00,C11042,L002,P029,1,349.0,Yes,17.45,331.55,Delivery,Wallet,2024,2,Feb,Tuesday,22
O006505,2024-02-20,22:15:00,C11042,L002,P010,1,239.0,Yes,11.95,227.05,Delivery,Wallet,2024,2,Feb,Tuesday,22
O006506,2024-08-07,21:30:00,C03938,L014,P023,1,359.0,No,0.0,359.0,Delivery,Wallet,2024,8,Aug,Wednesday,21
O006506,2024-08-07,21:00:00,C03938,L014,P030,1,449.0,No,0.0,449.0,Delivery,Wallet,2024,8,Aug,Wednesday,21
O006507,2024-05-23,21:45:00,C04918,L008,P017,1,319.0,No,0.0,319.0,Delivery,Credit Card,2024,5,May,Thursday,21
O006508,2024-07-25,18:15:00,C15696,L011,P030,1,449.0,No,0.0,449.0,Dine-in,Debit Card,2024,7,Jul,Thursday,18
O006508,2024-07-25,18:00:00,C15696,L011,P001,1,199.0,No,0.0,199.0,Dine-in,Debit Card,2024,7,Jul,Thursday,18
O006509,2024-06-27,21:45:00,C09826,L005,P017,2,319.0,No,0.0,638.0,Takeaway,UPI,2024,6,Jun,Thursday,21
O006509,2024-06-27,21:45:00,C09826,L005,P026,1,339.0,No,0.0,339.0,Takeaway,UPI,2024,6,Jun,Thursday,21
O006510,2024-01-19,19:45:00,C16227,L001,P017,2,319.0,Yes,31.9,606.1,Takeaway,Cash,2024,1,Jan,Friday,19
O006511,2024-04-29,19:30:00,C09940,L001,P030,1,449.0,No,0.0,449.0,Takeaway,UPI,2024,4,Apr,Monday,19
O006512,2024-02-17,21:30:00,C04570,L013,P030,1,449.0,Yes,44.9,404.1,Delivery,UPI,2024,2,Feb,Saturday,21
O006512,2024-02-17,21:30:00,C04570,L013,P006,1,449.0,Yes,44.9,404.1,Delivery,UPI,2024,2,Feb,Saturday,21
O006512,2024-02-17,21:30:00,C04570,L013,P018,1,419.0,Yes,41.9,377.1,Delivery,UPI,2024,2,Feb,Saturday,21
O006513,2024-07-04,20:30:00,C02755,L003,P021,1,479.0,No,0.0,479.0,Delivery,Wallet,2024,7,Jul,Thursday,20
O006514,2024-12-01,13:45:00,C02033,L003,P016,1,219.0,No,0.0,219.0,Delivery,Credit Card,2024,12,Dec,Sunday,13
O006514,2024-12-01,13:00:00,C02033,L003,P011,1,339.0,No,0.0,339.0,Delivery,Credit Card,2024,12,Dec,Sunday,13
O006514,2024-12-01,13:00:00,C02033,L003,P030,1,449.0,No,0.0,449.0,Delivery,Credit Card,2024,12,Dec,Sunday,13
O006515,2024-12-30,17:15:00,C15674,L014,P009,1,429.0,No,0.0,429.0,Takeaway,Debit Card,2024,12,Dec,Monday,17
O006515,2024-12-30,17:00:00,C15674,L014,P033,1,489.0,No,0.0,489.0,Takeaway,Debit Card,2024,12,Dec,Monday,17
O006516,2024-12-13,20:15:00,C06089,L004,P016,2,219.0,No,0.0,438.0,Takeaway,Credit Card,2024,12,Dec,Friday,20
O006516,2024-12-13,20:45:00,C06089,L004,P008,1,329.0,No,0.0,329.0,Takeaway,Credit Card,2024,12,Dec,Friday,20
O006516,2024-12-13,20:15:00,C06089,L004,P018,1,419.0,No,0.0,419.0,Takeaway,Credit Card,2024,12,Dec,Friday,20
O006516,2024-12-13,20:15:00,C06089,L004,P013,1,269.0,No,0.0,269.0,Takeaway,Credit Card,2024,12,Dec,Friday,20
O006517,2024-12-27,22:30:00,C06614,L001,P007,1,229.0,No,0.0,229.0,Dine-in,Debit Card,2024,12,Dec,Friday,22
O006517,2024-12-27,22:15:00,C06614,L001,P010,1,239.0,No,0.0,239.0,Dine-in,Debit Card,2024,12,Dec,Friday,22
O006518,2024-01-06,22:15:00,C06787,L005,P025,1,239.0,No,0.0,239.0,Dine-in,UPI,2024,1,Jan,Saturday,22
O006519,2024-10-02,21:00:00,C11597,L008,P015,1,469.0,No,0.0,469.0,Delivery,Credit Card,2024,10,Oct,Wednesday,21
O006519,2024-10-02,21:45:00,C11597,L008,P011,1,339.0,No,0.0,339.0,Delivery,Credit Card,2024,10,Oct,Wednesday,21
O006519,2024-10-02,21:30:00,C11597,L008,P023,1,359.0,No,0.0,359.0,Delivery,Credit Card,2024,10,Oct,Wednesday,21
O006520,2024-04-13,16:30:00,C05819,L005,P003,1,399.0,No,0.0,399.0,Dine-in,UPI,2024,4,Apr,Saturday,16
O006521,2024-11-17,18:00:00,C11727,L007,P021,1,479.0,No,0.0,479.0,Delivery,Debit Card,2024,11,Nov,Sunday,18
O006521,2024-11-17,18:30:00,C11727,L007,P030,1,449.0,No,0.0,449.0,Delivery,Debit Card,2024,11,Nov,Sunday,18
O006521,2024-11-17,18:45:00,C11727,L007,P012,1,439.0,No,0.0,439.0,Delivery,Debit Card,2024,11,Nov,Sunday,18
O006521,2024-11-17,18:30:00,C11727,L007,P028,1,249.0,No,0.0,249.0,Delivery,Debit Card,2024,11,Nov,Sunday,18
O006522,2024-10-31,18:15:00,C05164,L005,P029,1,349.0,No,0.0,349.0,Dine-in,Debit Card,2024,10,Oct,Thursday,18
O006522,2024-10-31,18:45:00,C05164,L005,P029,1,349.0,No,0.0,349.0,Dine-in,Debit Card,2024,10,Oct,Thursday,18
O006522,2024-10-31,18:30:00,C05164,L005,P028,1,249.0,No,0.0,249.0,Dine-in,Debit Card,2024,10,Oct,Thursday,18
O006522,2024-10-31,18:45:00,C05164,L005,P013,2,269.0,No,0.0,538.0,Dine-in,Debit Card,2024,10,Oct,Thursday,18
O006522,2024-10-31,18:00:00,C05164,L005,P021,1,479.0,No,0.0,479.0,Dine-in,Debit Card,2024,10,Oct,Thursday,18
O006523,2024-06-09,18:30:00,C07035,L002,P004,1,249.0,No,0.0,249.0,Takeaway,Credit Card,2024,6,Jun,Sunday,18
O006524,2024-06-28,12:00:00,C01782,L001,P022,1,259.0,No,0.0,259.0,Dine-in,Credit Card,2024,6,Jun,Friday,12
O006524,2024-06-28,12:45:00,C01782,L001,P006,1,449.0,No,0.0,449.0,Dine-in,Credit Card,2024,6,Jun,Friday,12
O006525,2024-04-10,15:15:00,C10170,L001,P032,1,389.0,No,0.0,389.0,Dine-in,UPI,2024,4,Apr,Wednesday,15
O006525,2024-04-10,15:00:00,C10170,L001,P017,1,319.0,No,0.0,319.0,Dine-in,UPI,2024,4,Apr,Wednesday,15
O006525,2024-04-10,15:00:00,C10170,L001,P023,2,359.0,No,0.0,718.0,Dine-in,UPI,2024,4,Apr,Wednesday,15
O006526,2024-04-19,15:15:00,C17532,L007,P026,1,339.0,No,0.0,339.0,Delivery,UPI,2024,4,Apr,Friday,15
O006527,2024-12-25,20:45:00,C08782,L003,P024,1,459.0,No,0.0,459.0,Takeaway,Cash,2024,12,Dec,Wednesday,20
O006527,2024-12-25,20:30:00,C08782,L003,P029,1,349.0,No,0.0,349.0,Takeaway,Cash,2024,12,Dec,Wednesday,20
O006527,2024-12-25,20:00:00,C08782,L003,P026,1,339.0,No,0.0,339.0,Takeaway,Cash,2024,12,Dec,Wednesday,20
O006527,2024-12-25,20:30:00,C08782,L003,P003,1,399.0,No,0.0,399.0,Takeaway,Cash,2024,12,Dec,Wednesday,20
O006528,2024-11-24,18:45:00,C01712,L005,P001,1,199.0,No,0.0,199.0,Delivery,UPI,2024,11,Nov,Sunday,18
O006528,2024-11-24,18:00:00,C01712,L005,P003,1,399.0,No,0.0,399.0,Delivery,UPI,2024,11,Nov,Sunday,18
O006529,2024-03-13,17:30:00,C07991,L001,P027,1,439.0,No,0.0,439.0,Delivery,Wallet,2024,3,Mar,Wednesday,17
O006530,2024-04-14,18:00:00,C15164,L005,P030,1,449.0,No,0.0,449.0,Delivery,UPI,2024,4,Apr,Sunday,18
O006531,2024-02-11,17:15:00,C09376,L002,P029,1,349.0,Yes,34.9,314.1,Delivery,UPI,2024,2,Feb,Sunday,17
O006532,2024-12-28,21:15:00,C16144,L009,P023,1,359.0,No,0.0,359.0,Delivery,UPI,2024,12,Dec,Saturday,21
O006532,2024-12-28,21:15:00,C16144,L009,P023,1,359.0,No,0.0,359.0,Delivery,UPI,2024,12,Dec,Saturday,21
O006532,2024-12-28,21:30:00,C16144,L009,P029,1,349.0,No,0.0,349.0,Delivery,UPI,2024,12,Dec,Saturday,21
O006532,2024-12-28,21:15:00,C16144,L009,P001,1,199.0,No,0.0,199.0,Delivery,UPI,2024,12,Dec,Saturday,21
O006533,2024-12-01,15:15:00,C08095,L006,P032,1,389.0,No,0.0,389.0,Delivery,Credit Card,2024,12,Dec,Sunday,15
O006533,2024-12-01,15:15:00,C08095,L006,P032,1,389.0,No,0.0,389.0,Delivery,Credit Card,2024,12,Dec,Sunday,15
O006533,2024-12-01,15:30:00,C08095,L006,P025,1,239.0,No,0.0,239.0,Delivery,Credit Card,2024,12,Dec,Sunday,15
O006534,2024-07-28,12:45:00,C08143,L001,P021,1,479.0,No,0.0,479.0,Takeaway,Wallet,2024,7,Jul,Sunday,12
O006534,2024-07-28,12:15:00,C08143,L001,P022,1,259.0,No,0.0,259.0,Takeaway,Wallet,2024,7,Jul,Sunday,12
O006535,2024-09-19,20:00:00,C17906,L002,P032,1,389.0,Yes,19.45,369.55,Delivery,Credit Card,2024,9,Sep,Thursday,20
O006535,2024-09-19,20:30:00,C17906,L002,P026,1,339.0,Yes,50.85,288.15,Delivery,Credit Card,2024,9,Sep,Thursday,20
O006536,2024-10-09,16:15:00,C06887,L002,P004,1,249.0,Yes,24.9,224.1,Takeaway,Cash,2024,10,Oct,Wednesday,16
O006536,2024-10-09,16:15:00,C06887,L002,P002,1,299.0,Yes,59.8,239.2,Takeaway,Cash,2024,10,Oct,Wednesday,16
O006536,2024-10-09,16:30:00,C06887,L002,P021,1,479.0,Yes,71.85,407.15,Takeaway,Cash,2024,10,Oct,Wednesday,16
O006537,2024-03-18,20:30:00,C08045,L009,P024,2,459.0,Yes,91.8,826.2,Dine-in,Credit Card,2024,3,Mar,Monday,20
O006537,2024-03-18,20:15:00,C08045,L009,P005,1,349.0,Yes,34.9,314.1,Dine-in,Credit Card,2024,3,Mar,Monday,20
O006537,2024-03-18,20:45:00,C08045,L009,P031,1,289.0,Yes,14.45,274.55,Dine-in,Credit Card,2024,3,Mar,Monday,20
O006538,2024-12-10,13:15:00,C17190,L004,P018,1,419.0,No,0.0,419.0,Dine-in,UPI,2024,12,Dec,Tuesday,13
O006539,2024-07-18,16:45:00,C02791,L006,P026,1,339.0,No,0.0,339.0,Dine-in,Wallet,2024,7,Jul,Thursday,16
O006540,2024-02-04,15:45:00,C16989,L004,P002,1,299.0,No,0.0,299.0,Delivery,Wallet,2024,2,Feb,Sunday,15
O006541,2024-05-30,17:30:00,C14980,L004,P013,2,269.0,No,0.0,538.0,Dine-in,Wallet,2024,5,May,Thursday,17
O006541,2024-05-30,17:30:00,C14980,L004,P011,1,339.0,No,0.0,339.0,Dine-in,Wallet,2024,5,May,Thursday,17
O006542,2024-08-16,17:00:00,C07518,L009,P008,1,329.0,No,0.0,329.0,Delivery,Credit Card,2024,8,Aug,Friday,17
O006542,2024-08-16,17:15:00,C07518,L009,P010,1,239.0,No,0.0,239.0,Delivery,Credit Card,2024,8,Aug,Friday,17
O006543,2024-05-13,19:00:00,C03820,L009,P001,1,199.0,No,0.0,199.0,Takeaway,UPI,2024,5,May,Monday,19
O006544,2024-09-21,19:15:00,C02720,L010,P032,1,389.0,Yes,38.9,350.1,Takeaway,Credit Card,2024,9,Sep,Saturday,19
O006545,2024-11-22,20:30:00,C13937,L013,P021,1,479.0,No,0.0,479.0,Delivery,Debit Card,2024,11,Nov,Friday,20
O006546,2024-10-17,17:00:00,C01025,L003,P025,1,239.0,No,0.0,239.0,Takeaway,UPI,2024,10,Oct,Thursday,17
O006546,2024-10-17,17:30:00,C01025,L003,P033,1,489.0,No,0.0,489.0,Takeaway,UPI,2024,10,Oct,Thursday,17
O006546,2024-10-17,17:15:00,C01025,L003,P009,1,429.0,No,0.0,429.0,Takeaway,UPI,2024,10,Oct,Thursday,17
O006546,2024-10-17,17:30:00,C01025,L003,P032,1,389.0,No,0.0,389.0,Takeaway,UPI,2024,10,Oct,Thursday,17
O006547,2024-08-31,19:00:00,C07794,L007,P012,1,439.0,No,0.0,439.0,Delivery,Debit Card,2024,8,Aug,Saturday,19
O006548,2024-07-13,23:00:00,C13319,L003,P016,1,219.0,Yes,32.85,186.15,Dine-in,UPI,2024,7,Jul,Saturday,23
O006549,2024-04-06,15:15:00,C11928,L011,P005,1,349.0,No,0.0,349.0,Takeaway,Cash,2024,4,Apr,Saturday,15
O006549,2024-04-06,15:00:00,C11928,L011,P016,1,219.0,No,0.0,219.0,Takeaway,Cash,2024,4,Apr,Saturday,15
O006549,2024-04-06,15:45:00,C11928,L011,P019,1,279.0,No,0.0,279.0,Takeaway,Cash,2024,4,Apr,Saturday,15
O006550,2024-06-21,15:00:00,C15393,L005,P033,1,489.0,No,0.0,489.0,Dine-in,Credit Card,2024,6,Jun,Friday,15
O006550,2024-06-21,15:15:00,C15393,L005,P014,1,369.0,No,0.0,369.0,Dine-in,Credit Card,2024,6,Jun,Friday,15
O006551,2024-04-21,21:15:00,C09561,L003,P016,1,219.0,Yes,10.95,208.05,Takeaway,Credit Card,2024,4,Apr,Sunday,21
O006551,2024-04-21,21:00:00,C09561,L003,P029,1,349.0,Yes,34.9,314.1,Takeaway,Credit Card,2024,4,Apr,Sunday,21
O006552,2024-12-09,18:45:00,C14873,L001,P029,1,349.0,Yes,52.35,296.65,Delivery,Wallet,2024,12,Dec,Monday,18
O006552,2024-12-09,18:00:00,C14873,L001,P011,1,339.0,Yes,33.9,305.1,Delivery,Wallet,2024,12,Dec,Monday,18
O006553,2024-12-01,21:30:00,C00462,L007,P017,1,319.0,No,0.0,319.0,Delivery,Cash,2024,12,Dec,Sunday,21
O006554,2024-02-29,18:45:00,C15976,L004,P012,1,439.0,No,0.0,439.0,Delivery,UPI,2024,2,Feb,Thursday,18
O006554,2024-02-29,18:00:00,C15976,L004,P026,1,339.0,No,0.0,339.0,Delivery,UPI,2024,2,Feb,Thursday,18
O006554,2024-02-29,18:30:00,C15976,L004,P003,2,399.0,No,0.0,798.0,Delivery,UPI,2024,2,Feb,Thursday,18
O006554,2024-02-29,18:45:00,C15976,L004,P020,1,379.0,No,0.0,379.0,Delivery,UPI,2024,2,Feb,Thursday,18
O006555,2024-11-02,11:30:00,C02636,L001,P015,1,469.0,Yes,46.9,422.1,Dine-in,Wallet,2024,11,Nov,Saturday,11
O006556,2024-09-22,17:15:00,C08153,L003,P012,1,439.0,No,0.0,439.0,Delivery,UPI,2024,9,Sep,Sunday,17
O006556,2024-09-22,17:45:00,C08153,L003,P016,1,219.0,No,0.0,219.0,Delivery,UPI,2024,9,Sep,Sunday,17
O006556,2024-09-22,17:30:00,C08153,L003,P015,1,469.0,No,0.0,469.0,Delivery,UPI,2024,9,Sep,Sunday,17
O006556,2024-09-22,17:30:00,C08153,L003,P005,1,349.0,No,0.0,349.0,Delivery,UPI,2024,9,Sep,Sunday,17
O006556,2024-09-22,17:00:00,C08153,L003,P002,1,299.0,No,0.0,299.0,Delivery,UPI,2024,9,Sep,Sunday,17
O006557,2024-12-23,20:30:00,C00779,L005,P025,1,239.0,No,0.0,239.0,Delivery,UPI,2024,12,Dec,Monday,20
O006557,2024-12-23,20:00:00,C00779,L005,P011,1,339.0,No,0.0,339.0,Delivery,UPI,2024,12,Dec,Monday,20
O006557,2024-12-23,20:30:00,C00779,L005,P031,1,289.0,No,0.0,289.0,Delivery,UPI,2024,12,Dec,Monday,20
O006558,2024-06-24,18:45:00,C00197,L003,P002,1,299.0,No,0.0,299.0,Takeaway,Debit Card,2024,6,Jun,Monday,18
O006558,2024-06-24,18:45:00,C00197,L003,P023,1,359.0,No,0.0,359.0,Takeaway,Debit Card,2024,6,Jun,Monday,18
O006559,2024-09-30,18:30:00,C00861,L008,P027,1,439.0,Yes,21.95,417.05,Takeaway,UPI,2024,9,Sep,Monday,18
O006559,2024-09-30,18:45:00,C00861,L008,P006,1,449.0,Yes,44.9,404.1,Takeaway,UPI,2024,9,Sep,Monday,18
O006559,2024-09-30,18:00:00,C00861,L008,P028,1,249.0,Yes,49.8,199.2,Takeaway,UPI,2024,9,Sep,Monday,18
O006560,2024-07-14,23:00:00,C08514,L008,P022,1,259.0,No,0.0,259.0,Delivery,Credit Card,2024,7,Jul,Sunday,23
O006560,2024-07-14,23:30:00,C08514,L008,P025,1,239.0,No,0.0,239.0,Delivery,Credit Card,2024,7,Jul,Sunday,23
O006561,2024-01-27,19:45:00,C09922,L001,P026,1,339.0,No,0.0,339.0,Delivery,UPI,2024,1,Jan,Saturday,19
O006562,2024-01-19,20:15:00,C14898,L005,P026,1,339.0,No,0.0,339.0,Delivery,UPI,2024,1,Jan,Friday,20
O006562,2024-01-19,20:00:00,C14898,L005,P031,1,289.0,No,0.0,289.0,Delivery,UPI,2024,1,Jan,Friday,20
O006563,2024-02-16,20:30:00,C16396,L004,P017,1,319.0,Yes,47.85,271.15,Dine-in,Debit Card,2024,2,Feb,Friday,20
O006564,2024-04-22,11:30:00,C02501,L008,P032,1,389.0,No,0.0,389.0,Dine-in,UPI,2024,4,Apr,Monday,11
O006564,2024-04-22,11:15:00,C02501,L008,P030,1,449.0,No,0.0,449.0,Dine-in,UPI,2024,4,Apr,Monday,11
O006565,2024-04-08,19:45:00,C17722,L004,P007,1,229.0,No,0.0,229.0,Takeaway,UPI,2024,4,Apr,Monday,19
O006566,2024-10-02,23:30:00,C07733,L003,P021,1,479.0,No,0.0,479.0,Dine-in,Credit Card,2024,10,Oct,Wednesday,23
O006566,2024-10-02,23:15:00,C07733,L003,P011,1,339.0,No,0.0,339.0,Dine-in,Credit Card,2024,10,Oct,Wednesday,23
O006567,2024-09-28,21:30:00,C01201,L004,P030,1,449.0,No,0.0,449.0,Takeaway,Credit Card,2024,9,Sep,Saturday,21
O006567,2024-09-28,21:45:00,C01201,L004,P010,1,239.0,No,0.0,239.0,Takeaway,Credit Card,2024,9,Sep,Saturday,21
O006568,2024-12-22,17:00:00,C11427,L004,P032,1,389.0,No,0.0,389.0,Delivery,UPI,2024,12,Dec,Sunday,17
O006569,2024-04-27,17:00:00,C06247,L002,P002,1,299.0,Yes,14.95,284.05,Dine-in,Wallet,2024,4,Apr,Saturday,17
O006570,2024-12-11,17:00:00,C13547,L003,P020,1,379.0,No,0.0,379.0,Takeaway,Credit Card,2024,12,Dec,Wednesday,17
O006570,2024-12-11,17:30:00,C13547,L003,P020,2,379.0,No,0.0,758.0,Takeaway,Credit Card,2024,12,Dec,Wednesday,17
O006570,2024-12-11,17:30:00,C13547,L003,P012,1,439.0,No,0.0,439.0,Takeaway,Credit Card,2024,12,Dec,Wednesday,17
O006570,2024-12-11,17:30:00,C13547,L003,P031,1,289.0,No,0.0,289.0,Takeaway,Credit Card,2024,12,Dec,Wednesday,17
O006571,2024-08-19,20:45:00,C14257,L004,P003,1,399.0,No,0.0,399.0,Dine-in,UPI,2024,8,Aug,Monday,20
O006572,2024-07-06,14:00:00,C11530,L001,P002,1,299.0,No,0.0,299.0,Takeaway,Cash,2024,7,Jul,Saturday,14
O006572,2024-07-06,14:15:00,C11530,L001,P003,1,399.0,No,0.0,399.0,Takeaway,Cash,2024,7,Jul,Saturday,14
O006572,2024-07-06,14:00:00,C11530,L001,P021,1,479.0,No,0.0,479.0,Takeaway,Cash,2024,7,Jul,Saturday,14
O006572,2024-07-06,14:45:00,C11530,L001,P008,1,329.0,No,0.0,329.0,Takeaway,Cash,2024,7,Jul,Saturday,14
O006573,2024-09-09,16:15:00,C15673,L006,P017,1,319.0,Yes,63.8,255.2,Delivery,Debit Card,2024,9,Sep,Monday,16
O006574,2024-09-22,19:30:00,C17343,L002,P007,1,229.0,Yes,22.9,206.1,Dine-in,UPI,2024,9,Sep,Sunday,19
O006575,2024-03-06,19:00:00,C16847,L003,P032,1,389.0,No,0.0,389.0,Takeaway,UPI,2024,3,Mar,Wednesday,19
O006575,2024-03-06,19:30:00,C16847,L003,P004,1,249.0,No,0.0,249.0,Takeaway,UPI,2024,3,Mar,Wednesday,19
O006576,2024-10-10,20:00:00,C06207,L002,P028,2,249.0,Yes,49.8,448.2,Delivery,Wallet,2024,10,Oct,Thursday,20
O006576,2024-10-10,20:30:00,C06207,L002,P023,2,359.0,Yes,71.8,646.2,Delivery,Wallet,2024,10,Oct,Thursday,20
O006576,2024-10-10,20:45:00,C06207,L002,P026,2,339.0,Yes,33.9,644.1,Delivery,Wallet,2024,10,Oct,Thursday,20
O006577,2024-10-01,21:15:00,C09161,L008,P030,1,449.0,No,0.0,449.0,Takeaway,Cash,2024,10,Oct,Tuesday,21
O006577,2024-10-01,21:15:00,C09161,L008,P022,1,259.0,No,0.0,259.0,Takeaway,Cash,2024,10,Oct,Tuesday,21
O006577,2024-10-01,21:15:00,C09161,L008,P026,1,339.0,No,0.0,339.0,Takeaway,Cash,2024,10,Oct,Tuesday,21
O006578,2024-12-31,15:00:00,C08738,L005,P005,1,349.0,No,0.0,349.0,Dine-in,Debit Card,2024,12,Dec,Tuesday,15
O006578,2024-12-31,15:45:00,C08738,L005,P027,1,439.0,No,0.0,439.0,Dine-in,Debit Card,2024,12,Dec,Tuesday,15
O006578,2024-12-31,15:30:00,C08738,L005,P025,1,239.0,No,0.0,239.0,Dine-in,Debit Card,2024,12,Dec,Tuesday,15
O006579,2024-12-02,16:15:00,C06166,L002,P009,1,429.0,Yes,42.9,386.1,Delivery,UPI,2024,12,Dec,Monday,16
O006580,2024-09-16,22:30:00,C12626,L002,P001,1,199.0,No,0.0,199.0,Delivery,Debit Card,2024,9,Sep,Monday,22
O006580,2024-09-16,22:15:00,C12626,L002,P023,1,359.0,No,0.0,359.0,Delivery,Debit Card,2024,9,Sep,Monday,22
O006581,2024-09-26,21:00:00,C08556,L002,P009,1,429.0,Yes,42.9,386.1,Delivery,Debit Card,2024,9,Sep,Thursday,21
O006582,2024-12-14,21:30:00,C01621,L013,P005,1,349.0,Yes,17.45,331.55,Delivery,UPI,2024,12,Dec,Saturday,21
O006583,2024-12-21,15:30:00,C13526,L004,P033,1,489.0,Yes,24.45,464.55,Dine-in,Wallet,2024,12,Dec,Saturday,15
O006583,2024-12-21,15:00:00,C13526,L004,P023,2,359.0,Yes,71.8,646.2,Dine-in,Wallet,2024,12,Dec,Saturday,15
O006583,2024-12-21,15:45:00,C13526,L004,P005,1,349.0,Yes,52.35,296.65,Dine-in,Wallet,2024,12,Dec,Saturday,15
O006584,2024-11-04,13:45:00,C13948,L012,P030,1,449.0,No,0.0,449.0,Delivery,Debit Card,2024,11,Nov,Monday,13
O006585,2024-10-15,19:00:00,C14037,L015,P010,1,239.0,No,0.0,239.0,Delivery,Wallet,2024,10,Oct,Tuesday,19
O006585,2024-10-15,19:15:00,C14037,L015,P001,1,199.0,No,0.0,199.0,Delivery,Wallet,2024,10,Oct,Tuesday,19
O006586,2024-02-12,22:15:00,C01792,L005,P022,1,259.0,No,0.0,259.0,Takeaway,Credit Card,2024,2,Feb,Monday,22
O006587,2024-11-05,16:15:00,C03683,L001,P030,1,449.0,Yes,22.45,426.55,Delivery,Cash,2024,11,Nov,Tuesday,16
O006587,2024-11-05,16:45:00,C03683,L001,P006,1,449.0,Yes,44.9,404.1,Delivery,Cash,2024,11,Nov,Tuesday,16
O006587,2024-11-05,16:00:00,C03683,L001,P005,1,349.0,Yes,34.9,314.1,Delivery,Cash,2024,11,Nov,Tuesday,16
O006588,2024-04-06,22:30:00,C06489,L009,P010,1,239.0,No,0.0,239.0,Takeaway,Debit Card,2024,4,Apr,Saturday,22
O006589,2024-08-01,14:15:00,C09997,L006,P033,1,489.0,No,0.0,489.0,Delivery,Credit Card,2024,8,Aug,Thursday,14
O006589,2024-08-01,14:15:00,C09997,L006,P016,1,219.0,No,0.0,219.0,Delivery,Credit Card,2024,8,Aug,Thursday,14
O006589,2024-08-01,14:45:00,C09997,L006,P010,1,239.0,No,0.0,239.0,Delivery,Credit Card,2024,8,Aug,Thursday,14
O006589,2024-08-01,14:15:00,C09997,L006,P023,1,359.0,No,0.0,359.0,Delivery,Credit Card,2024,8,Aug,Thursday,14
O006590,2024-06-02,17:45:00,C17619,L001,P023,1,359.0,No,0.0,359.0,Delivery,UPI,2024,6,Jun,Sunday,17
O006590,2024-06-02,17:00:00,C17619,L001,P004,2,249.0,No,0.0,498.0,Delivery,UPI,2024,6,Jun,Sunday,17
O006590,2024-06-02,17:45:00,C17619,L001,P022,2,259.0,No,0.0,518.0,Delivery,UPI,2024,6,Jun,Sunday,17
O006590,2024-06-02,17:45:00,C17619,L001,P024,1,459.0,No,0.0,459.0,Delivery,UPI,2024,6,Jun,Sunday,17
O006591,2024-05-11,17:30:00,C01607,L004,P016,1,219.0,No,0.0,219.0,Takeaway,Credit Card,2024,5,May,Saturday,17
O006591,2024-05-11,17:30:00,C01607,L004,P002,1,299.0,No,0.0,299.0,Takeaway,Credit Card,2024,5,May,Saturday,17
O006591,2024-05-11,17:30:00,C01607,L004,P002,1,299.0,No,0.0,299.0,Takeaway,Credit Card,2024,5,May,Saturday,17
O006592,2024-04-27,15:30:00,C04971,L007,P008,1,329.0,No,0.0,329.0,Takeaway,UPI,2024,4,Apr,Saturday,15
O006592,2024-04-27,15:45:00,C04971,L007,P019,1,279.0,No,0.0,279.0,Takeaway,UPI,2024,4,Apr,Saturday,15
O006592,2024-04-27,15:30:00,C04971,L007,P007,1,229.0,No,0.0,229.0,Takeaway,UPI,2024,4,Apr,Saturday,15
O006592,2024-04-27,15:15:00,C04971,L007,P002,1,299.0,No,0.0,299.0,Takeaway,UPI,2024,4,Apr,Saturday,15
O006593,2024-11-13,22:15:00,C15960,L004,P029,1,349.0,No,0.0,349.0,Delivery,UPI,2024,11,Nov,Wednesday,22
O006593,2024-11-13,22:15:00,C15960,L004,P032,1,389.0,No,0.0,389.0,Delivery,UPI,2024,11,Nov,Wednesday,22
